AircraftID,SeatNum,Class
61,28F,Economy
61,28A,Economy
61,28B,Economy
61,28C,Economy
61,28D,Economy
61,28E,Economy
61,29F,Economy
61,29A,Economy
61,29B,Economy
61,29C,Economy
61,29D,Economy
61,29E,Economy
61,30F,Economy
61,30A,Economy
61,30B,Economy
61,30C,Economy
61,30D,Economy
61,30E,Economy
61,31F,Economy
61,31A,Economy
61,31B,Economy
61,31C,Economy
61,31D,Economy
61,31E,Economy
61,32F,Economy
61,32A,Economy
61,32B,Economy
61,32C,Economy
61,32D,Economy
61,32E,Economy
61,33F,Economy
61,33A,Economy
61,33B,Economy
61,33C,Economy
61,33D,Economy
61,33E,Economy
61,34F,Economy
61,34A,Economy
61,34B,Economy
61,34C,Economy
61,34D,Economy
61,34E,Economy
61,35F,Economy
61,35A,Economy
61,35B,Economy
61,35C,Economy
61,35D,Economy
61,35E,Economy
61,36F,Economy
61,36A,Economy
61,36B,Economy
61,36C,Economy
61,36D,Economy
61,36E,Economy
61,37F,Economy
61,37A,Economy
61,37B,Economy
61,37C,Economy
61,37D,Economy
61,37E,Economy
61,38F,Economy
61,38A,Economy
61,38B,Economy
61,38C,Economy
61,38D,Economy
61,38E,Economy
61,39F,Economy
62,1A,First
62,1B,First
62,1C,First
62,1D,First
62,2A,First
62,2B,First
62,2C,First
62,2D,First
62,3A,First
62,3B,First
62,3C,First
62,3D,First
62,7A,Economy Plus
62,7B,Economy Plus
62,7C,Economy Plus
62,7D,Economy Plus
62,7E,Economy Plus
62,8F,Economy Plus
62,8A,Economy Plus
62,8B,Economy Plus
62,8C,Economy Plus
62,8D,Economy Plus
62,8E,Economy Plus
62,9F,Economy Plus
62,9A,Economy Plus
62,9B,Economy Plus
62,9C,Economy Plus
62,9D,Economy Plus
62,9E,Economy Plus
62,10F,Economy Plus
62,10A,Economy Plus
62,10B,Economy Plus
62,10C,Economy Plus
62,10D,Economy Plus
62,10E,Economy Plus
62,11F,Economy Plus
62,11A,Economy Plus
62,11B,Economy Plus
62,11C,Economy Plus
62,11D,Economy Plus
62,11E,Economy Plus
62,12F,Economy Plus
62,12A,Economy Plus
62,12B,Economy Plus
62,12C,Economy Plus
62,12D,Economy Plus
62,12E,Economy Plus
62,13F,Economy Plus
62,20A,Economy Plus
62,20B,Economy Plus
62,20C,Economy Plus
62,20D,Economy Plus
62,20E,Economy Plus
62,21F,Economy Plus
62,21A,Economy Plus
62,21B,Economy Plus
62,21C,Economy Plus
62,21D,Economy Plus
62,21E,Economy Plus
62,22F,Economy Plus
62,22A,Economy
62,22B,Economy
62,22C,Economy
62,22D,Economy
62,22E,Economy
62,23F,Economy
62,23A,Economy
62,23B,Economy
62,23C,Economy
62,23D,Economy
62,23E,Economy
62,24F,Economy
62,24A,Economy
62,24B,Economy
62,24C,Economy
62,24D,Economy
62,24E,Economy
62,25F,Economy
62,25A,Economy
62,25B,Economy
62,25C,Economy
62,25D,Economy
62,25E,Economy
62,26F,Economy
62,26A,Economy
62,26B,Economy
62,26C,Economy
62,26D,Economy
62,26E,Economy
62,27F,Economy
62,27A,Economy
62,27B,Economy
62,27C,Economy
62,27D,Economy
62,27E,Economy
62,28F,Economy
62,28A,Economy
62,28B,Economy
62,28C,Economy
62,28D,Economy
62,28E,Economy
62,29F,Economy
62,29A,Economy
62,29B,Economy
62,29C,Economy
62,29D,Economy
62,29E,Economy
62,30F,Economy
62,30A,Economy
62,30B,Economy
62,30C,Economy
62,30D,Economy
62,30E,Economy
62,31F,Economy
62,31A,Economy
62,31B,Economy
62,31C,Economy
62,31D,Economy
62,31E,Economy
62,32F,Economy
62,32A,Economy
62,32B,Economy
62,32C,Economy
62,32D,Economy
62,32E,Economy
62,33F,Economy
62,33A,Economy
62,33B,Economy
62,33C,Economy
62,33D,Economy
62,33E,Economy
62,34F,Economy
62,34A,Economy
62,34B,Economy
62,34C,Economy
62,34D,Economy
62,34E,Economy
62,35F,Economy
62,35A,Economy
62,35B,Economy
62,35C,Economy
62,35D,Economy
62,35E,Economy
62,36F,Economy
62,36A,Economy
62,36B,Economy
62,36C,Economy
62,36D,Economy
62,36E,Economy
62,37F,Economy
62,37A,Economy
62,37B,Economy
62,37C,Economy
62,37D,Economy
62,37E,Economy
62,38F,Economy
62,38A,Economy
62,38B,Economy
62,38C,Economy
62,38D,Economy
62,38E,Economy
62,39F,Economy
63,1A,First
63,1B,First
63,1C,First
63,1D,First
63,2A,First
63,2B,First
63,2C,First
63,2D,First
63,3A,First
63,3B,First
63,3C,First
63,3D,First
63,7A,Economy Plus
63,7B,Economy Plus
63,7C,Economy Plus
63,7D,Economy Plus
63,7E,Economy Plus
63,8F,Economy Plus
63,8A,Economy Plus
63,8B,Economy Plus
63,8C,Economy Plus
63,8D,Economy Plus
63,8E,Economy Plus
63,9F,Economy Plus
63,9A,Economy Plus
63,9B,Economy Plus
63,9C,Economy Plus
63,9D,Economy Plus
63,9E,Economy Plus
63,10F,Economy Plus
63,10A,Economy Plus
63,10B,Economy Plus
63,10C,Economy Plus
63,10D,Economy Plus
63,10E,Economy Plus
63,11F,Economy Plus
63,11A,Economy Plus
63,11B,Economy Plus
63,11C,Economy Plus
63,11D,Economy Plus
63,11E,Economy Plus
63,12F,Economy Plus
63,12A,Economy Plus
63,12B,Economy Plus
63,12C,Economy Plus
63,12D,Economy Plus
63,12E,Economy Plus
63,13F,Economy Plus
63,20A,Economy Plus
63,20B,Economy Plus
63,20C,Economy Plus
63,20D,Economy Plus
63,20E,Economy Plus
63,21F,Economy Plus
63,21A,Economy Plus
63,21B,Economy Plus
63,21C,Economy Plus
63,21D,Economy Plus
63,21E,Economy Plus
63,22F,Economy Plus
63,22A,Economy
63,22B,Economy
63,22C,Economy
63,22D,Economy
63,22E,Economy
63,23F,Economy
63,23A,Economy
63,23B,Economy
63,23C,Economy
63,23D,Economy
63,23E,Economy
63,24F,Economy
63,24A,Economy
63,24B,Economy
63,24C,Economy
63,24D,Economy
63,24E,Economy
63,25F,Economy
63,25A,Economy
63,25B,Economy
63,25C,Economy
63,25D,Economy
63,25E,Economy
63,26F,Economy
63,26A,Economy
63,26B,Economy
63,26C,Economy
63,26D,Economy
63,26E,Economy
63,27F,Economy
63,27A,Economy
63,27B,Economy
63,27C,Economy
63,27D,Economy
63,27E,Economy
63,28F,Economy
63,28A,Economy
63,28B,Economy
63,28C,Economy
63,28D,Economy
63,28E,Economy
63,29F,Economy
63,29A,Economy
63,29B,Economy
63,29C,Economy
63,29D,Economy
63,29E,Economy
63,30F,Economy
63,30A,Economy
63,30B,Economy
63,30C,Economy
63,30D,Economy
63,30E,Economy
63,31F,Economy
63,31A,Economy
63,31B,Economy
63,31C,Economy
63,31D,Economy
63,31E,Economy
63,32F,Economy
63,32A,Economy
63,32B,Economy
63,32C,Economy
63,32D,Economy
63,32E,Economy
63,33F,Economy
63,33A,Economy
63,33B,Economy
63,33C,Economy
63,33D,Economy
63,33E,Economy
63,34F,Economy
63,34A,Economy
63,34B,Economy
63,34C,Economy
63,34D,Economy
63,34E,Economy
63,35F,Economy
63,35A,Economy
63,35B,Economy
63,35C,Economy
63,35D,Economy
63,35E,Economy
63,36F,Economy
63,36A,Economy
63,36B,Economy
63,36C,Economy
63,36D,Economy
63,36E,Economy
63,37F,Economy
63,37A,Economy
63,37B,Economy
63,37C,Economy
63,37D,Economy
63,37E,Economy
63,38F,Economy
63,38A,Economy
63,38B,Economy
63,38C,Economy
63,38D,Economy
63,38E,Economy
63,39F,Economy
64,1A,First
64,1B,First
64,1C,First
64,1D,First
64,2A,First
64,2B,First
64,2C,First
64,2D,First
64,3A,First
64,3B,First
64,3C,First
64,3D,First
64,7A,Economy Plus
64,7B,Economy Plus
64,7C,Economy Plus
64,7D,Economy Plus
64,7E,Economy Plus
64,8F,Economy Plus
64,8A,Economy Plus
64,8B,Economy Plus
64,8C,Economy Plus
64,8D,Economy Plus
64,8E,Economy Plus
64,9F,Economy Plus
64,9A,Economy Plus
64,9B,Economy Plus
64,9C,Economy Plus
64,9D,Economy Plus
64,9E,Economy Plus
64,10F,Economy Plus
64,10A,Economy Plus
64,10B,Economy Plus
64,10C,Economy Plus
64,10D,Economy Plus
64,10E,Economy Plus
64,11F,Economy Plus
64,11A,Economy Plus
64,11B,Economy Plus
64,11C,Economy Plus
64,11D,Economy Plus
64,11E,Economy Plus
64,12F,Economy Plus
64,12A,Economy Plus
64,12B,Economy Plus
64,12C,Economy Plus
64,12D,Economy Plus
64,12E,Economy Plus
64,13F,Economy Plus
64,20A,Economy Plus
64,20B,Economy Plus
64,20C,Economy Plus
64,20D,Economy Plus
64,20E,Economy Plus
64,21F,Economy Plus
64,21A,Economy Plus
64,21B,Economy Plus
64,21C,Economy Plus
64,21D,Economy Plus
64,21E,Economy Plus
64,22F,Economy Plus
64,22A,Economy
64,22B,Economy
64,22C,Economy
64,22D,Economy
64,22E,Economy
64,23F,Economy
64,23A,Economy
64,23B,Economy
64,23C,Economy
64,23D,Economy
64,23E,Economy
64,24F,Economy
64,24A,Economy
64,24B,Economy
64,24C,Economy
64,24D,Economy
64,24E,Economy
64,25F,Economy
64,25A,Economy
64,25B,Economy
64,25C,Economy
64,25D,Economy
64,25E,Economy
64,26F,Economy
64,26A,Economy
64,26B,Economy
64,26C,Economy
64,26D,Economy
64,26E,Economy
64,27F,Economy
64,27A,Economy
64,27B,Economy
64,27C,Economy
64,27D,Economy
64,27E,Economy
64,28F,Economy
64,28A,Economy
64,28B,Economy
64,28C,Economy
64,28D,Economy
64,28E,Economy
64,29F,Economy
64,29A,Economy
64,29B,Economy
64,29C,Economy
64,29D,Economy
64,29E,Economy
64,30F,Economy
64,30A,Economy
64,30B,Economy
64,30C,Economy
64,30D,Economy
64,30E,Economy
64,31F,Economy
64,31A,Economy
64,31B,Economy
64,31C,Economy
64,31D,Economy
64,31E,Economy
64,32F,Economy
64,32A,Economy
64,32B,Economy
64,32C,Economy
64,32D,Economy
64,32E,Economy
64,33F,Economy
64,33A,Economy
64,33B,Economy
64,33C,Economy
64,33D,Economy
64,33E,Economy
64,34F,Economy
64,34A,Economy
64,34B,Economy
64,34C,Economy
64,34D,Economy
64,34E,Economy
64,35F,Economy
64,35A,Economy
64,35B,Economy
64,35C,Economy
64,35D,Economy
64,35E,Economy
64,36F,Economy
64,36A,Economy
64,36B,Economy
64,36C,Economy
64,36D,Economy
64,36E,Economy
64,37F,Economy
64,37A,Economy
64,37B,Economy
64,37C,Economy
64,37D,Economy
64,37E,Economy
64,38F,Economy
64,38A,Economy
64,38B,Economy
64,38C,Economy
64,38D,Economy
64,38E,Economy
64,39F,Economy
65,1A,First
65,1B,First
65,1C,First
65,1D,First
65,2A,First
65,2B,First
65,2C,First
65,2D,First
65,3A,First
65,3B,First
65,3C,First
65,3D,First
65,7A,Economy Plus
65,7B,Economy Plus
65,7C,Economy Plus
65,7D,Economy Plus
65,7E,Economy Plus
65,8F,Economy Plus
65,8A,Economy Plus
65,8B,Economy Plus
65,8C,Economy Plus
65,8D,Economy Plus
65,8E,Economy Plus
65,9F,Economy Plus
65,9A,Economy Plus
65,9B,Economy Plus
65,9C,Economy Plus
65,9D,Economy Plus
65,9E,Economy Plus
65,10F,Economy Plus
65,10A,Economy Plus
65,10B,Economy Plus
65,10C,Economy Plus
65,10D,Economy Plus
65,10E,Economy Plus
65,11F,Economy Plus
65,11A,Economy Plus
65,11B,Economy Plus
65,11C,Economy Plus
65,11D,Economy Plus
65,11E,Economy Plus
65,12F,Economy Plus
65,12A,Economy Plus
65,12B,Economy Plus
65,12C,Economy Plus
65,12D,Economy Plus
65,12E,Economy Plus
65,13F,Economy Plus
65,20A,Economy Plus
65,20B,Economy Plus
65,20C,Economy Plus
65,20D,Economy Plus
65,20E,Economy Plus
65,21F,Economy Plus
65,21A,Economy Plus
65,21B,Economy Plus
65,21C,Economy Plus
65,21D,Economy Plus
65,21E,Economy Plus
65,22F,Economy Plus
65,22A,Economy
65,22B,Economy
65,22C,Economy
65,22D,Economy
65,22E,Economy
65,23F,Economy
65,23A,Economy
65,23B,Economy
65,23C,Economy
65,23D,Economy
65,23E,Economy
65,24F,Economy
65,24A,Economy
65,24B,Economy
65,24C,Economy
65,24D,Economy
65,24E,Economy
65,25F,Economy
65,25A,Economy
65,25B,Economy
65,25C,Economy
65,25D,Economy
65,25E,Economy
65,26F,Economy
65,26A,Economy
65,26B,Economy
65,26C,Economy
65,26D,Economy
65,26E,Economy
65,27F,Economy
65,27A,Economy
65,27B,Economy
65,27C,Economy
65,27D,Economy
65,27E,Economy
65,28F,Economy
65,28A,Economy
65,28B,Economy
65,28C,Economy
65,28D,Economy
65,28E,Economy
65,29F,Economy
65,29A,Economy
65,29B,Economy
65,29C,Economy
65,29D,Economy
65,29E,Economy
65,30F,Economy
65,30A,Economy
65,30B,Economy
65,30C,Economy
65,30D,Economy
65,30E,Economy
65,31F,Economy
65,31A,Economy
65,31B,Economy
65,31C,Economy
65,31D,Economy
65,31E,Economy
65,32F,Economy
65,32A,Economy
65,32B,Economy
65,32C,Economy
65,32D,Economy
65,32E,Economy
65,33F,Economy
65,33A,Economy
65,33B,Economy
65,33C,Economy
65,33D,Economy
65,33E,Economy
65,34F,Economy
65,34A,Economy
65,34B,Economy
65,34C,Economy
65,34D,Economy
65,34E,Economy
65,35F,Economy
65,35A,Economy
65,35B,Economy
65,35C,Economy
65,35D,Economy
65,35E,Economy
65,36F,Economy
65,36A,Economy
65,36B,Economy
65,36C,Economy
65,36D,Economy
65,36E,Economy
65,37F,Economy
65,37A,Economy
65,37B,Economy
65,37C,Economy
65,37D,Economy
65,37E,Economy
65,38F,Economy
65,38A,Economy
65,38B,Economy
65,38C,Economy
65,38D,Economy
65,38E,Economy
65,39F,Economy
66,1A,First
66,1B,First
66,1C,First
66,1D,First
66,2A,First
66,2B,First
66,2C,First
66,2D,First
66,3A,First
66,3B,First
66,3C,First
66,3D,First
66,7A,Economy Plus
66,7B,Economy Plus
66,7C,Economy Plus
66,7D,Economy Plus
66,7E,Economy Plus
66,8F,Economy Plus
66,8A,Economy Plus
66,8B,Economy Plus
66,8C,Economy Plus
66,8D,Economy Plus
66,8E,Economy Plus
66,9F,Economy Plus
66,9A,Economy Plus
66,9B,Economy Plus
66,9C,Economy Plus
66,9D,Economy Plus
66,9E,Economy Plus
66,10F,Economy Plus
66,10A,Economy Plus
66,10B,Economy Plus
66,10C,Economy Plus
66,10D,Economy Plus
66,10E,Economy Plus
66,11F,Economy Plus
66,11A,Economy Plus
66,11B,Economy Plus
66,11C,Economy Plus
66,11D,Economy Plus
66,11E,Economy Plus
66,12F,Economy Plus
66,12A,Economy Plus
66,12B,Economy Plus
66,12C,Economy Plus
66,12D,Economy Plus
66,12E,Economy Plus
66,13F,Economy Plus
66,20A,Economy Plus
66,20B,Economy Plus
66,20C,Economy Plus
66,20D,Economy Plus
66,20E,Economy Plus
66,21F,Economy Plus
66,21A,Economy Plus
66,21B,Economy Plus
66,21C,Economy Plus
66,21D,Economy Plus
66,21E,Economy Plus
66,22F,Economy Plus
66,22A,Economy
66,22B,Economy
66,22C,Economy
66,22D,Economy
66,22E,Economy
66,23F,Economy
66,23A,Economy
66,23B,Economy
66,23C,Economy
66,23D,Economy
66,23E,Economy
66,24F,Economy
66,24A,Economy
66,24B,Economy
66,24C,Economy
66,24D,Economy
66,24E,Economy
66,25F,Economy
66,25A,Economy
66,25B,Economy
66,25C,Economy
66,25D,Economy
66,25E,Economy
66,26F,Economy
66,26A,Economy
66,26B,Economy
66,26C,Economy
66,26D,Economy
66,26E,Economy
66,27F,Economy
66,27A,Economy
66,27B,Economy
66,27C,Economy
66,27D,Economy
66,27E,Economy
66,28F,Economy
66,28A,Economy
66,28B,Economy
66,28C,Economy
66,28D,Economy
66,28E,Economy
66,29F,Economy
66,29A,Economy
66,29B,Economy
66,29C,Economy
66,29D,Economy
66,29E,Economy
66,30F,Economy
66,30A,Economy
66,30B,Economy
66,30C,Economy
66,30D,Economy
66,30E,Economy
66,31F,Economy
66,31A,Economy
66,31B,Economy
66,31C,Economy
66,31D,Economy
66,31E,Economy
66,32F,Economy
66,32A,Economy
66,32B,Economy
66,32C,Economy
66,32D,Economy
66,32E,Economy
66,33F,Economy
66,33A,Economy
66,33B,Economy
66,33C,Economy
66,33D,Economy
66,33E,Economy
66,34F,Economy
66,34A,Economy
66,34B,Economy
66,34C,Economy
66,34D,Economy
66,34E,Economy
66,35F,Economy
66,35A,Economy
66,35B,Economy
66,35C,Economy
66,35D,Economy
66,35E,Economy
66,36F,Economy
66,36A,Economy
66,36B,Economy
66,36C,Economy
66,36D,Economy
66,36E,Economy
66,37F,Economy
66,37A,Economy
66,37B,Economy
66,37C,Economy
66,37D,Economy
66,37E,Economy
66,38F,Economy
66,38A,Economy
66,38B,Economy
66,38C,Economy
66,38D,Economy
66,38E,Economy
66,39F,Economy
67,1A,First
67,1B,First
67,1C,First
67,1D,First
67,2A,First
67,2B,First
67,2C,First
67,2D,First
67,3A,First
67,3B,First
67,3C,First
67,3D,First
67,7A,Economy Plus
67,7B,Economy Plus
67,7C,Economy Plus
67,7D,Economy Plus
67,7E,Economy Plus
67,8F,Economy Plus
67,8A,Economy Plus
67,8B,Economy Plus
67,8C,Economy Plus
67,8D,Economy Plus
67,8E,Economy Plus
67,9F,Economy Plus
67,9A,Economy Plus
67,9B,Economy Plus
67,9C,Economy Plus
67,9D,Economy Plus
67,9E,Economy Plus
67,10F,Economy Plus
67,10A,Economy Plus
67,10B,Economy Plus
67,10C,Economy Plus
67,10D,Economy Plus
67,10E,Economy Plus
67,11F,Economy Plus
67,11A,Economy Plus
67,11B,Economy Plus
67,11C,Economy Plus
67,11D,Economy Plus
67,11E,Economy Plus
67,12F,Economy Plus
67,12A,Economy Plus
67,12B,Economy Plus
67,12C,Economy Plus
67,12D,Economy Plus
67,12E,Economy Plus
67,13F,Economy Plus
67,20A,Economy Plus
67,20B,Economy Plus
67,20C,Economy Plus
67,20D,Economy Plus
67,20E,Economy Plus
67,21F,Economy Plus
67,21A,Economy Plus
67,21B,Economy Plus
67,21C,Economy Plus
67,21D,Economy Plus
67,21E,Economy Plus
67,22F,Economy Plus
67,22A,Economy
67,22B,Economy
67,22C,Economy
67,22D,Economy
67,22E,Economy
67,23F,Economy
67,23A,Economy
67,23B,Economy
67,23C,Economy
67,23D,Economy
67,23E,Economy
67,24F,Economy
67,24A,Economy
67,24B,Economy
67,24C,Economy
67,24D,Economy
67,24E,Economy
67,25F,Economy
67,25A,Economy
67,25B,Economy
67,25C,Economy
67,25D,Economy
67,25E,Economy
67,26F,Economy
67,26A,Economy
67,26B,Economy
67,26C,Economy
67,26D,Economy
67,26E,Economy
67,27F,Economy
67,27A,Economy
67,27B,Economy
67,27C,Economy
67,27D,Economy
67,27E,Economy
67,28F,Economy
67,28A,Economy
67,28B,Economy
67,28C,Economy
67,28D,Economy
67,28E,Economy
67,29F,Economy
67,29A,Economy
67,29B,Economy
67,29C,Economy
67,29D,Economy
67,29E,Economy
67,30F,Economy
67,30A,Economy
67,30B,Economy
67,30C,Economy
67,30D,Economy
67,30E,Economy
67,31F,Economy
67,31A,Economy
67,31B,Economy
67,31C,Economy
67,31D,Economy
67,31E,Economy
67,32F,Economy
67,32A,Economy
67,32B,Economy
67,32C,Economy
67,32D,Economy
67,32E,Economy
67,33F,Economy
67,33A,Economy
67,33B,Economy
67,33C,Economy
67,33D,Economy
67,33E,Economy
67,34F,Economy
67,34A,Economy
67,34B,Economy
67,34C,Economy
67,34D,Economy
67,34E,Economy
67,35F,Economy
67,35A,Economy
67,35B,Economy
67,35C,Economy
67,35D,Economy
67,35E,Economy
67,36F,Economy
67,36A,Economy
67,36B,Economy
67,36C,Economy
67,36D,Economy
67,36E,Economy
67,37F,Economy
67,37A,Economy
67,37B,Economy
67,37C,Economy
67,37D,Economy
67,37E,Economy
67,38F,Economy
67,38A,Economy
67,38B,Economy
67,38C,Economy
67,38D,Economy
67,38E,Economy
67,39F,Economy
68,1A,First
68,1B,First
68,1C,First
68,1D,First
68,2A,First
68,2B,First
68,2C,First
68,2D,First
68,3A,First
68,3B,First
68,3C,First
68,3D,First
68,7A,Economy Plus
68,7B,Economy Plus
68,7C,Economy Plus
68,7D,Economy Plus
68,7E,Economy Plus
68,8F,Economy Plus
68,8A,Economy Plus
68,8B,Economy Plus
68,8C,Economy Plus
68,8D,Economy Plus
68,8E,Economy Plus
68,9F,Economy Plus
68,9A,Economy Plus
68,9B,Economy Plus
68,9C,Economy Plus
68,9D,Economy Plus
68,9E,Economy Plus
68,10F,Economy Plus
68,10A,Economy Plus
68,10B,Economy Plus
68,10C,Economy Plus
68,10D,Economy Plus
68,10E,Economy Plus
68,11F,Economy Plus
68,11A,Economy Plus
68,11B,Economy Plus
68,11C,Economy Plus
68,11D,Economy Plus
68,11E,Economy Plus
68,12F,Economy Plus
68,12A,Economy Plus
68,12B,Economy Plus
68,12C,Economy Plus
68,12D,Economy Plus
68,12E,Economy Plus
68,13F,Economy Plus
68,20A,Economy Plus
68,20B,Economy Plus
68,20C,Economy Plus
68,20D,Economy Plus
68,20E,Economy Plus
68,21F,Economy Plus
68,21A,Economy Plus
68,21B,Economy Plus
68,21C,Economy Plus
68,21D,Economy Plus
68,21E,Economy Plus
68,22F,Economy Plus
68,22A,Economy
68,22B,Economy
68,22C,Economy
68,22D,Economy
68,22E,Economy
68,23F,Economy
68,23A,Economy
68,23B,Economy
68,23C,Economy
68,23D,Economy
68,23E,Economy
68,24F,Economy
68,24A,Economy
68,24B,Economy
68,24C,Economy
68,24D,Economy
68,24E,Economy
68,25F,Economy
68,25A,Economy
68,25B,Economy
68,25C,Economy
68,25D,Economy
68,25E,Economy
68,26F,Economy
68,26A,Economy
68,26B,Economy
68,26C,Economy
68,26D,Economy
68,26E,Economy
68,27F,Economy
68,27A,Economy
68,27B,Economy
68,27C,Economy
68,27D,Economy
68,27E,Economy
68,28F,Economy
68,28A,Economy
68,28B,Economy
68,28C,Economy
68,28D,Economy
68,28E,Economy
68,29F,Economy
68,29A,Economy
68,29B,Economy
68,29C,Economy
68,29D,Economy
68,29E,Economy
68,30F,Economy
68,30A,Economy
68,30B,Economy
68,30C,Economy
68,30D,Economy
68,30E,Economy
68,31F,Economy
68,31A,Economy
68,31B,Economy
68,31C,Economy
68,31D,Economy
68,31E,Economy
68,32F,Economy
68,32A,Economy
68,32B,Economy
68,32C,Economy
68,32D,Economy
68,32E,Economy
68,33F,Economy
68,33A,Economy
68,33B,Economy
68,33C,Economy
68,33D,Economy
68,33E,Economy
68,34F,Economy
68,34A,Economy
68,34B,Economy
68,34C,Economy
68,34D,Economy
68,34E,Economy
68,35F,Economy
68,35A,Economy
68,35B,Economy
68,35C,Economy
68,35D,Economy
68,35E,Economy
68,36F,Economy
68,36A,Economy
68,36B,Economy
68,36C,Economy
68,36D,Economy
68,36E,Economy
68,37F,Economy
68,37A,Economy
68,37B,Economy
68,37C,Economy
68,37D,Economy
68,37E,Economy
68,38F,Economy
68,38A,Economy
68,38B,Economy
68,38C,Economy
68,38D,Economy
68,38E,Economy
68,39F,Economy
69,1A,First
69,1B,First
69,1C,First
69,1D,First
69,2A,First
69,2B,First
69,2C,First
69,2D,First
69,3A,First
69,3B,First
69,3C,First
69,3D,First
69,7A,Economy Plus
69,7B,Economy Plus
69,7C,Economy Plus
69,7D,Economy Plus
69,7E,Economy Plus
69,8F,Economy Plus
69,8A,Economy Plus
69,8B,Economy Plus
69,8C,Economy Plus
69,8D,Economy Plus
69,8E,Economy Plus
69,9F,Economy Plus
69,9A,Economy Plus
69,9B,Economy Plus
69,9C,Economy Plus
69,9D,Economy Plus
69,9E,Economy Plus
69,10F,Economy Plus
69,10A,Economy Plus
69,10B,Economy Plus
69,10C,Economy Plus
69,10D,Economy Plus
69,10E,Economy Plus
69,11F,Economy Plus
69,11A,Economy Plus
69,11B,Economy Plus
69,11C,Economy Plus
69,11D,Economy Plus
69,11E,Economy Plus
69,12F,Economy Plus
69,12A,Economy Plus
69,12B,Economy Plus
69,12C,Economy Plus
69,12D,Economy Plus
69,12E,Economy Plus
69,13F,Economy Plus
69,20A,Economy Plus
69,20B,Economy Plus
69,20C,Economy Plus
69,20D,Economy Plus
69,20E,Economy Plus
69,21F,Economy Plus
69,21A,Economy Plus
69,21B,Economy Plus
69,21C,Economy Plus
69,21D,Economy Plus
69,21E,Economy Plus
69,22F,Economy Plus
69,22A,Economy
69,22B,Economy
69,22C,Economy
69,22D,Economy
69,22E,Economy
69,23F,Economy
69,23A,Economy
69,23B,Economy
69,23C,Economy
69,23D,Economy
69,23E,Economy
69,24F,Economy
69,24A,Economy
69,24B,Economy
69,24C,Economy
69,24D,Economy
69,24E,Economy
69,25F,Economy
69,25A,Economy
69,25B,Economy
69,25C,Economy
69,25D,Economy
69,25E,Economy
69,26F,Economy
69,26A,Economy
69,26B,Economy
69,26C,Economy
69,26D,Economy
69,26E,Economy
69,27F,Economy
69,27A,Economy
69,27B,Economy
69,27C,Economy
69,27D,Economy
69,27E,Economy
69,28F,Economy
69,28A,Economy
69,28B,Economy
69,28C,Economy
69,28D,Economy
69,28E,Economy
69,29F,Economy
69,29A,Economy
69,29B,Economy
69,29C,Economy
69,29D,Economy
69,29E,Economy
69,30F,Economy
69,30A,Economy
69,30B,Economy
69,30C,Economy
69,30D,Economy
69,30E,Economy
69,31F,Economy
69,31A,Economy
69,31B,Economy
69,31C,Economy
69,31D,Economy
69,31E,Economy
69,32F,Economy
69,32A,Economy
69,32B,Economy
69,32C,Economy
69,32D,Economy
69,32E,Economy
69,33F,Economy
69,33A,Economy
69,33B,Economy
69,33C,Economy
69,33D,Economy
69,33E,Economy
69,34F,Economy
69,34A,Economy
69,34B,Economy
69,34C,Economy
69,34D,Economy
69,34E,Economy
69,35F,Economy
69,35A,Economy
69,35B,Economy
69,35C,Economy
69,35D,Economy
69,35E,Economy
69,36F,Economy
69,36A,Economy
69,36B,Economy
69,36C,Economy
69,36D,Economy
69,36E,Economy
69,37F,Economy
69,37A,Economy
69,37B,Economy
69,37C,Economy
69,37D,Economy
69,37E,Economy
69,38F,Economy
69,38A,Economy
69,38B,Economy
69,38C,Economy
69,38D,Economy
69,38E,Economy
69,39F,Economy
70,1A,First
70,1B,First
70,1C,First
70,1D,First
70,2A,First
70,2B,First
70,2C,First
70,2D,First
70,3A,First
70,3B,First
70,3C,First
70,3D,First
70,7A,Economy Plus
70,7B,Economy Plus
70,7C,Economy Plus
70,7D,Economy Plus
70,7E,Economy Plus
70,8F,Economy Plus
70,8A,Economy Plus
70,8B,Economy Plus
70,8C,Economy Plus
70,8D,Economy Plus
70,8E,Economy Plus
70,9F,Economy Plus
70,9A,Economy Plus
70,9B,Economy Plus
70,9C,Economy Plus
70,9D,Economy Plus
70,9E,Economy Plus
70,10F,Economy Plus
70,10A,Economy Plus
70,10B,Economy Plus
70,10C,Economy Plus
70,10D,Economy Plus
70,10E,Economy Plus
70,11F,Economy Plus
70,11A,Economy Plus
70,11B,Economy Plus
70,11C,Economy Plus
70,11D,Economy Plus
70,11E,Economy Plus
70,12F,Economy Plus
70,12A,Economy Plus
70,12B,Economy Plus
70,12C,Economy Plus
70,12D,Economy Plus
70,12E,Economy Plus
70,13F,Economy Plus
70,20A,Economy Plus
70,20B,Economy Plus
70,20C,Economy Plus
70,20D,Economy Plus
70,20E,Economy Plus
70,21F,Economy Plus
70,21A,Economy Plus
70,21B,Economy Plus
70,21C,Economy Plus
70,21D,Economy Plus
70,21E,Economy Plus
70,22F,Economy Plus
70,22A,Economy
70,22B,Economy
70,22C,Economy
70,22D,Economy
70,22E,Economy
70,23F,Economy
70,23A,Economy
70,23B,Economy
70,23C,Economy
70,23D,Economy
